school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
CHIJ KATONG CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
CHIJ KATONG CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,CHINESE DRAMA
CHIJ KATONG CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMATIC ARTS SOCIETY
CHIJ KATONG CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
CHIJ KATONG CONVENT,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,DEBATE SOCIETY
CHIJ KATONG CONVENT,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
CHIJ KATONG CONVENT,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
CHIJ KATONG CONVENT,SECONDARY,CLUBS AND SOCIETIES,CHIJ YOUTH MISSION,IJYM
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,RUGBY,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TAEKWONDO,na
MONTFORT SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
MONTFORT SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
MONTFORT SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
MONTFORT SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
MONTFORT SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,na
MONTFORT SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
MONTFORT SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,na
MONTFORT SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE CLUB
MONTFORT SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
MONTFORT SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,IDMA CLUB (AV)
MONTFORT SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,DRAMA CLUB
MONTFORT SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,STUDENTS' COUNCIL,na
MONTFORT SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,YOUNG CHRISTIAN SOCIETY,na
MONTFORT SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,IDMA CLUB (INFO COMM)
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,SQUASH,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,SWIMMING,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,ARTISTIC GYMNASTICS,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,TRAMPOLINE,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,SYNCHRONISED SWIMMING,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HANDBELL/HANDCHIME,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,DEBATING AND ORATORICAL SOCIETY
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SCIENCE & ENVIRONMENT CLUB,na
SINGAPORE CHINESE GIRLS' SCHOOL,SECONDARY,OTHERS,PREFECTORIAL BOARD,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,SAINTS BASKETBALL
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CRICKET,SAINTS CRICKET
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,HOCKEY,SAINTS HOCKEY
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,RUGBY,SAINTS RUGBY
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,SAINTS FOOTBALL
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SWIMMING,SAINTS SWIMMING
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,SAINTS ATHLETICS
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,SAINTS TENNIS
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WATER POLO,SAINTS POLO
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,SAINTS SCOUTS
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,SAINTS CHOIR
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,SAINTS DRAMA - ENGLISH
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SINGAPORE YOUTH FLYING CLUB,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
ST. ANDREW'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHRISTIAN SOCIETY,SAINTS FELLOWSHIP
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,ATHLETICS
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TAEKWONDO,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST. JOHN BRIGADE
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - PERCUSSION,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,PRODUCTION MANAGEMENT
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHINESE CULTURAL SOCIETY,CHINESE CULTURAL SOCIETY
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DIGITAL VIDEO CLUB,DIGITAL MEDIA CLUB
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,na
ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CREATIVE DESIGN CLUB,ST MAGDALENE'S CLUB
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,JUDO,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,KARATE,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,GOLF,na
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NPCC
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,SCOUTS
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),NCC (AIR)
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND)
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,VOCAL ENSEMBLE
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,GUITAR ENSEMBLE
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA AND DEBATE SOCIETY
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
ST. GABRIEL'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,INFOCOMM CLUB
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,AIR RIFLE / SHOOTING,SHOOTING
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,FENCING,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,NETBALL,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,SWIMMING,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,PHYSICAL SPORTS,MODULAR SPORTS,SPORTS CLUB
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,UNIFORMED GROUPS,NPCC,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HANDBELL/HANDCHIME,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,CENTRESTAGE
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,DEBATES CIRCLE
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,PIXEL PLAYHOUSE
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,CLUBS AND SOCIETIES,HOME ECONOMICS,CULINARY ARTS CLUB
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,CLUBS AND SOCIETIES,PUBLICATION AND MEDIA CLUB,MEDIA & PUBLICATIONS CLUB
CHIJ ST. JOSEPH'S CONVENT,SECONDARY,CLUBS AND SOCIETIES,CHIJ YOUTH MISSION,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,BADMINTON,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,CROSS COUNTRY,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,FENCING,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,FENCING,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,HOCKEY,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,HOCKEY,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,JUDO,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,JUDO,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,RUGBY,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,RUGBY,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,FOOTBALL,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,SQUASH,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,SQUASH,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,SAILING,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,SAILING,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,TRACK & FIELD,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,TABLE TENNIS,na
ST. JOSEPH'S INSTITUTION,SECONDARY,PHYSICAL SPORTS,TENNIS,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,PHYSICAL SPORTS,TENNIS,na
ST. JOSEPH'S INSTITUTION,SECONDARY,UNIFORMED GROUPS,NPCC,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,UNIFORMED GROUPS,NPCC,na
ST. JOSEPH'S INSTITUTION,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
ST. JOSEPH'S INSTITUTION,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,UNIFORMED GROUPS,SCOUTS,na
ST. JOSEPH'S INSTITUTION,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,UNIFORMED GROUPS,NCC(AIR),na
ST. JOSEPH'S INSTITUTION,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,UNIFORMED GROUPS,NCC (LAND),na
ST. JOSEPH'S INSTITUTION,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,SJI Vocal Ensemble
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,CHOIR,SJI Vocal Ensemble
ST. JOSEPH'S INSTITUTION,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,Guitar Ensemble
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,Guitar Ensemble
ST. JOSEPH'S INSTITUTION,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,SJI Military Band
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - MILITARY,SJI Military Band
ST. JOSEPH'S INSTITUTION,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Drama Club
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Drama Club
ST. JOSEPH'S INSTITUTION,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - PIPE,SJI Pipe Band
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - PIPE,na
ST. JOSEPH'S INSTITUTION,SECONDARY,CLUBS AND SOCIETIES,LEGION OF MARY,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,CLUBS AND SOCIETIES,LEGION OF MARY,na
ST. JOSEPH'S INSTITUTION,SECONDARY,CLUBS AND SOCIETIES,ST VINCENT DE PAUL SOCIETY,na
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,CLUBS AND SOCIETIES,ST VINCENT DE PAUL SOCIETY,na
ST. JOSEPH'S INSTITUTION,SECONDARY,CLUBS AND SOCIETIES,YOUNG CHRISTIAN SOCIETY,YOUNG CHRISTIAN STUDENTS
ST. JOSEPH'S INSTITUTION,JUNIOR COLLEGE,CLUBS AND SOCIETIES,YOUNG CHRISTIAN SOCIETY,YOUNG CHRISTIAN STUDENTS
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FENCING,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TEN-PIN BOWLING,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,DEBATE CLUB
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ARTS SOCIETY,Creative Art Club
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE CLUB,Smarts Media
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHRISTIAN SOCIETY,AGAPE CLUB
ST. MARGARET'S SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,CRICKET,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,SQUASH,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,na
ST. PATRICK'S SCHOOL,SECONDARY,PHYSICAL SPORTS,GOLF,na
ST. PATRICK'S SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
ST. PATRICK'S SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
ST. PATRICK'S SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
ST. PATRICK'S SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
ST. PATRICK'S SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,GUITAR ENSEMBLE
ST. PATRICK'S SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,MILITARY BAND
ST. PATRICK'S SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA
ST. PATRICK'S SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LEGION OF MARY,na
ST. PATRICK'S SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY COUNCIL,MEDIA RESOURCE LIBRARY
ST. PATRICK'S SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHRISTIAN SOCIETY,SOCIETY OF ST. VINCENT DE PAUL
ST. PATRICK'S SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
ST. PATRICK'S SCHOOL,SECONDARY,CLUBS AND SOCIETIES,JOURNALISM BROADCAST,JOURNALISM CLUB
